customer_id,region,income,coupons,age,eats_breakfast,net_value
2636,16,1414,1,31,1,10
2637,49,1666,1,30,0,-92
2638,30,792,0,26,1,-141
2639,34,1153,0,28,0,-384
2640,48,652,1,30,0,-76
2641,14,4430,0,24,0,386
2642,48,4614,1,32,0,530
2643,47,2037,0,25,1,126
2644,3,4512,0,28,1,953
2645,13,636,0,24,1,-48
2646,32,5306,0,26,0,807
2647,38,4902,1,29,0,14
2648,39,946,0,26,0,-139
2649,6,781,0,26,0,-78
2650,35,1961,0,28,0,97
2651,25,2145,1,31,1,-66
2652,43,3412,0,24,0,350
2653,24,897,1,30,1,-43
2654,5,770,1,28,1,-56
2655,10,1166,1,31,0,-23
2656,12,1575,0,24,0,-69
2657,14,1728,1,34,1,-20
2658,44,3258,1,28,1,523
2659,17,10288,1,30,0,676
2660,25,6171,0,24,0,2789
2661,35,1338,1,29,0,15
2662,6,2989,0,24,1,11
2663,37,1186,0,25,1,-301
2664,17,1115,1,30,0,-58
2665,24,1977,0,25,0,25
2666,36,1034,0,28,0,37
2667,19,2029,1,28,1,63
2668,42,2132,0,27,0,74
2669,34,5068,0,25,0,747
2670,48,510,1,28,1,-76
2671,41,600,1,31,1,-53
2672,15,1132,1,30,1,9
2673,20,3023,0,24,0,96
2674,3,759,1,32,1,-55
2675,1,655,1,29,0,-116
2676,13,577,0,26,0,74
2677,16,2029,0,27,0,15
2678,39,1238,1,28,1,-122
2679,7,584,0,26,0,-24
2680,22,2006,0,27,0,57
2681,5,3010,1,29,1,1362
2682,14,3771,0,27,0,319
2683,1,685,0,28,0,-96
2684,13,2613,1,28,0,129
2685,17,1293,0,25,0,10
2686,26,1357,0,23,1,-8
2687,16,2979,1,31,1,-40
2688,11,1203,1,31,0,-49
2689,29,9542,0,27,0,2540
2690,36,2428,1,34,0,-72
2691,10,1199,0,24,0,134
2692,12,3840,0,24,0,181
2693,34,2192,1,32,1,-400
2694,37,671,0,28,0,-296
2695,5,4133,0,26,1,-80
2696,35,691,0,26,1,53
2697,14,2387,0,25,0,90
2698,27,777,1,31,1,7
2699,9,5060,0,26,0,129
2700,37,1299,1,32,0,-247
2701,13,1158,1,34,1,-69
2702,29,1591,1,29,0,44
2703,1,1390,0,27,0,-80
2704,35,965,0,27,0,32
2705,15,1861,1,30,0,-21
2706,38,2352,1,33,1,-102
2707,11,2324,1,29,1,61
2708,9,781,1,31,0,-29
2709,12,1302,0,27,0,-70
2710,20,1288,1,33,1,-71
2711,25,1379,1,29,1,-400
2712,33,3335,0,24,0,24
2713,32,2798,1,31,0,-72
2714,41,2101,0,27,1,-22
2715,15,2848,1,29,1,148
2716,41,929,0,28,0,-23
2717,2,3810,0,28,0,593
2718,6,836,1,29,0,-126
2719,18,2360,1,30,0,-106
2720,43,532,1,30,1,-78
2721,45,2129,0,25,0,11
2722,9,3908,1,29,0,643
2723,40,694,1,31,1,-59
2724,42,10370,0,25,1,1438
2725,8,6098,0,25,0,1039
2726,5,979,1,33,1,-87
2727,11,4044,0,24,0,486
2728,40,2391,0,24,1,1
2729,38,1042,0,24,0,-57
2730,8,1626,0,27,1,-32
2731,4,5545,0,26,1,525
2732,2,5859,1,31,0,-110
2733,17,2799,1,28,0,-61
2734,20,5175,1,29,1,-66
2735,16,1925,0,26,0,-25
2736,12,1040,0,27,1,15
2737,47,2979,0,23,0,-17
2738,1,969,1,30,0,-134
2739,37,5174,1,29,0,394
2740,27,1172,0,24,0,33
2741,17,10834,1,31,0,-59
2742,30,1082,0,26,0,-147
2743,48,1907,0,26,1,16
2744,29,2110,0,26,0,125
2745,48,1891,0,28,0,-36
2746,37,5446,0,23,1,566
2747,28,2847,1,28,0,495
2748,46,1363,0,24,0,-22
2749,27,2826,0,25,0,189
2750,11,6122,0,22,0,-19
2751,42,2775,0,28,1,200
2752,22,3501,0,27,1,13
2753,19,865,0,26,0,39
2754,7,6929,0,24,0,4887
2755,11,1715,0,23,0,130
2756,49,1364,0,23,0,-40
2757,45,639,0,27,0,-78
2758,39,2824,1,29,1,-148
2759,13,1072,0,25,1,-18
2760,33,3546,1,31,1,183
2761,14,780,1,30,0,-36
2762,45,4911,1,31,1,-19
2763,29,1214,1,32,1,-43
2764,21,636,1,29,0,-123
2765,43,1687,1,28,0,82
2766,43,3365,0,26,0,67
2767,34,1688,1,30,0,-299
2768,24,4805,1,34,1,-52
2769,8,1226,0,27,0,-52
2770,8,4271,1,33,0,-106
2771,33,1306,1,32,1,-164
2772,39,1759,0,26,0,-45
2773,28,5973,0,24,0,2109
2774,19,2228,1,34,0,-40
2775,37,2383,1,32,1,-386
2776,2,615,1,33,0,-116
2777,41,1285,0,26,0,-30
2778,36,1781,0,27,0,43
2779,23,1163,0,23,0,-239
2780,10,10437,0,28,0,3012
2781,27,6718,1,32,0,-32
2782,31,1868,0,27,0,53
2783,15,4461,1,29,0,500
2784,40,8287,0,23,1,-37
2785,44,8101,0,27,0,92
2786,8,3503,0,25,1,183
2787,9,1373,0,24,0,102
2788,1,1377,0,25,0,-65
2789,21,4121,0,28,0,352
2790,7,1410,1,33,0,25
2791,20,730,1,31,0,-39
2792,29,3545,0,26,1,181
2793,49,768,0,24,0,-20
2794,27,1098,0,27,1,-12
2795,22,1433,1,29,0,-27
2796,49,1905,0,27,1,35
2797,41,1299,0,28,1,17
2798,40,2038,1,30,1,-5
2799,32,947,1,33,1,-77
2800,32,5303,1,31,0,-76
2801,49,1667,0,23,0,-50
2802,29,3096,1,29,1,1263
2803,25,1356,0,25,0,-353
2804,33,931,0,25,0,-125
2805,11,4564,1,28,1,-46
2806,3,1238,1,28,1,-35
2807,45,2883,0,26,0,199
2808,48,2500,1,30,0,-78
2809,22,1230,1,30,1,-41
2810,25,2170,1,30,1,-428
2811,43,517,0,27,1,-40
2812,2,4965,0,25,0,962
2813,0,2517,0,28,0,90
2814,10,1036,0,28,0,40
2815,35,3569,0,25,0,658
2816,12,650,0,27,1,-39
2817,29,994,0,23,0,-2
2818,38,5490,1,29,0,5479
2819,49,561,0,25,1,-68
2820,1,5690,0,21,0,-96
2821,15,3416,1,28,1,1108
2822,47,940,1,29,1,-23
2823,25,1112,0,28,0,-411
2824,25,3928,0,25,1,-14
2825,39,2192,0,25,0,-135
2826,41,546,1,35,1,-56
2827,24,2438,1,31,0,16
2828,20,965,0,26,1,-16
2829,26,1711,0,22,0,-40
2830,29,880,1,32,0,-25
2831,3,7167,1,29,0,-72
2832,3,805,0,27,1,-50
2833,13,2007,0,22,0,-26
2834,42,2838,1,36,1,-56
2835,0,2924,0,27,0,521
2836,3,703,0,23,1,-56
2837,11,1753,1,31,1,38
2838,38,3812,1,28,0,-102
2839,5,2647,1,28,1,981
2840,17,1141,1,30,0,-54
2841,28,996,1,28,1,-34
2842,35,6580,0,28,0,3585
2843,20,2381,0,27,0,-41
2844,43,6210,0,23,0,-45
2845,12,11059,0,27,1,2786
2846,20,2267,1,30,0,-66
2847,35,1904,1,30,0,74
2848,5,641,1,33,0,-79
2849,3,1779,1,32,1,-58
2850,42,936,1,30,0,-34
2851,7,1531,0,27,1,105
2852,39,968,1,29,0,-95
2853,16,5768,1,29,0,76
2854,24,5052,1,31,1,80
2855,17,3375,1,33,0,-58
2856,35,3212,1,29,1,72
2857,25,1899,1,35,1,-431
2858,29,2772,1,35,1,776
2859,33,2720,0,26,0,71
2860,27,992,1,33,1,-29
2861,22,764,1,29,0,72
2862,12,619,0,26,0,-80
2863,42,4067,0,27,0,514
2864,0,542,0,27,0,-35
2865,12,776,1,30,0,-92
2866,13,5981,1,29,1,456
2867,15,1158,1,31,0,-25
2868,8,828,1,28,0,-75
2869,10,3436,1,34,1,-26
2870,17,1521,0,27,0,136
2871,0,2203,1,32,1,-26
2872,38,2357,0,27,1,4
2873,16,1267,0,25,0,-9
2874,41,1550,0,24,1,52
2875,22,6168,1,31,1,-38
2876,9,1947,1,29,1,103
2877,32,3617,1,30,0,355
2878,31,1650,1,33,1,-133
2879,5,540,0,27,1,6
2880,17,1505,1,32,1,-62
2881,42,2770,1,36,0,-61
2882,25,1096,0,28,1,-263
2883,42,506,0,24,0,-14
2884,20,1125,1,29,1,-34
2885,2,1197,0,27,1,-78
2886,2,1751,0,24,0,-29
2887,24,1756,1,28,0,20
2888,42,1251,1,32,1,-52
2889,44,1198,0,27,0,65
2890,49,750,1,34,1,-90
2891,28,600,1,30,0,-21
2892,33,6435,0,27,0,4112
2893,43,7561,0,24,0,574
2894,23,788,0,24,0,-232
2895,44,1980,0,23,0,-6
2896,34,2929,1,30,1,-331
2897,43,2174,0,26,0,-9
2898,38,9186,1,33,1,111
2899,29,1795,1,32,1,-40
2900,44,981,1,30,1,-50
2901,24,4416,0,28,1,568
2902,9,783,1,29,0,-34
2903,20,2449,1,41,1,-69
2904,40,3485,0,27,0,600
2905,34,3061,0,24,1,-258
2906,25,2150,0,27,0,-301
2907,11,4210,0,23,0,0
2908,3,2271,1,30,1,-70
2909,48,6715,0,27,1,2040
2910,39,2172,1,34,1,-156
2911,19,3254,1,32,1,16
2912,27,1850,1,30,1,36
2913,32,571,0,27,0,-44
2914,37,1007,0,25,1,-369
2915,49,1630,1,28,1,-82
2916,27,1768,1,28,0,117
2917,31,926,1,30,1,-130
2918,12,1245,1,29,0,-46
2919,32,3649,1,30,0,-72
2920,37,623,0,24,1,-337
2921,16,15932,1,32,1,4134
2922,12,670,0,23,0,-38
2923,1,5349,0,27,1,760
2924,29,1710,0,27,0,-22
2925,29,680,0,26,0,-16
2926,34,2349,1,30,1,-316
2927,27,813,0,27,1,11
2928,49,2734,1,28,0,55
2929,45,3614,1,30,0,406
2930,31,2841,0,24,0,79
2931,4,4958,1,31,0,281
2932,39,1016,0,25,1,-80
2933,17,1620,1,29,1,2
2934,0,722,1,32,1,-53
2935,45,1068,1,32,1,-81
2936,27,1189,0,25,0,-5
2937,46,600,0,25,0,-9
2938,29,2616,0,25,0,78
2939,8,9603,1,29,1,-98
2940,31,5297,0,23,0,1975
2941,22,2025,1,30,1,-38
2942,13,2465,0,23,1,79
2943,7,2286,0,27,0,206
2944,31,1599,0,27,0,-66
2945,13,1746,1,33,1,-45
2946,18,1586,1,30,0,-107
2947,14,1058,0,23,0,21
2948,36,5227,1,34,1,-77
2949,11,1501,1,34,1,-51
2950,9,1089,0,28,0,-17
2951,29,2157,1,28,0,232
2952,31,5936,0,27,1,1984
2953,32,921,1,28,0,-72
2954,9,1703,0,26,0,21
2955,34,2298,0,24,0,-241
2956,17,2027,1,32,0,-1
2957,22,550,1,29,1,7
2958,15,5738,0,24,0,458
2959,14,4314,1,30,1,-49
2960,48,584,0,24,1,-65
2961,42,12914,0,22,0,-31
2962,41,5666,1,30,1,127
2963,8,2708,1,30,0,340
2964,1,2699,1,29,1,355
2965,33,750,0,25,0,-159
2966,46,5128,1,29,1,378
2967,41,883,1,31,1,-7
2968,39,820,0,25,0,-146
2969,41,1739,1,32,0,-38
2970,5,6113,0,25,0,2633
2971,11,660,1,35,1,-51
2972,7,2204,0,28,0,118
2973,3,1168,1,30,1,-19
2974,25,2111,1,32,1,-429
2975,12,984,1,30,0,-83
2976,31,1192,0,21,0,-89
2977,36,1672,1,28,1,23
2978,38,1104,1,28,0,-83
2979,40,4371,1,30,0,235
2980,2,2575,0,26,0,56
2981,37,2914,1,29,1,-179
2982,40,3268,1,29,1,1769
2983,7,500,1,30,0,-54
2984,14,945,0,26,0,30
2985,40,609,1,34,1,-68
2986,27,2269,0,25,0,-3
2987,44,1470,1,30,1,-38
2988,19,3544,0,27,1,263
2989,38,969,0,24,0,-74
2990,49,590,1,30,0,-85
2991,6,2061,1,30,1,-140
2992,0,917,1,31,1,-55
2993,15,1116,0,26,1,55
2994,15,6792,1,30,0,285
2995,5,2796,0,23,0,333
2996,10,2258,1,29,1,298
2997,36,3583,0,28,0,168
2998,45,2458,1,34,1,-92
2999,7,3843,0,22,1,-23
3000,37,1299,0,24,0,-320
3001,6,610,1,30,1,-137
3002,13,1223,1,36,1,-71
3003,6,2668,0,28,0,62
3004,12,2051,0,22,0,-74
3005,45,518,1,29,1,-87
3006,28,2078,0,24,1,8
3007,38,2243,1,29,1,-91
3008,12,4667,0,26,0,147
3009,22,1084,0,27,1,10
3010,39,1335,0,24,0,-95
3011,27,1936,0,25,0,106
3012,30,848,0,25,1,-121
3013,47,537,0,23,0,7
3014,42,553,0,27,1,-37
3015,20,750,0,22,0,-28
3016,14,4779,0,26,0,668
3017,12,3006,0,24,0,162
3018,8,7485,1,29,1,1293
3019,38,7649,0,26,0,3286
3020,23,1035,1,32,1,-214
3021,45,1707,0,26,1,-25
3022,1,3210,0,27,1,-46
3023,4,1157,0,25,0,-5
3024,18,697,0,25,0,-38
3025,10,2466,0,25,0,344
3026,19,1943,1,31,0,20
3027,19,503,0,23,0,-7
3028,32,1160,1,33,1,-72
3029,2,2190,1,28,1,155
3030,43,1027,0,27,0,1
3031,32,869,0,23,0,-48
3032,11,4933,1,32,1,1155
3033,23,5443,1,28,1,1343
3034,21,2060,0,25,0,120
3035,23,1235,1,31,0,-266
3036,11,1055,1,30,0,-49
3037,44,1942,0,27,1,-21
3038,24,9301,1,33,1,-54
3039,43,2059,0,26,1,84
3040,28,1253,1,37,1,-36
3041,9,1924,1,30,0,136
3042,39,3352,0,23,1,72
3043,48,2195,0,23,0,-45
3044,33,1126,1,34,0,-194
3045,18,2457,0,26,0,74
3046,43,2360,0,28,0,-77
3047,48,650,0,25,0,-57
3048,12,533,1,29,0,-73
3049,1,2618,0,25,0,80
3050,38,2545,0,23,0,-71
3051,32,4228,0,27,1,464
3052,37,613,0,25,0,-371
3053,23,909,1,29,0,-255
3054,35,946,0,23,0,46
3055,13,1319,1,29,0,-56
3056,11,1236,0,25,0,-6
3057,30,721,1,33,1,-171
3058,35,2813,1,29,0,661
3059,31,1492,1,32,1,-126
3060,24,700,0,25,1,19
3061,39,1571,0,20,0,-117
3062,46,2294,1,34,1,-49
3063,37,7185,1,29,1,593
3064,0,4372,1,29,1,314
3065,47,1898,0,26,1,56
3066,10,4236,0,26,0,294
3067,22,1386,0,23,0,-21
3068,45,2255,0,27,1,54
3069,20,6455,1,28,0,-62
3070,20,1828,0,26,1,83
3071,42,1102,0,26,0,35
3072,8,1240,1,31,1,-77
3073,2,3228,1,31,1,347
3074,9,662,0,27,1,26
3075,32,747,0,25,0,-49
3076,33,898,0,28,0,-175
3077,13,1706,0,26,1,46
3078,31,10826,1,35,0,-132
3079,13,7958,1,31,1,187
3080,30,5050,0,25,1,202
3081,14,878,0,27,0,-6
3082,31,1611,1,32,1,-129
3083,8,1618,0,24,0,-2
3084,4,1722,0,24,0,31
3085,20,1467,0,28,1,67
3086,4,2161,1,34,1,-36
3087,24,1658,0,28,0,0
3088,34,4704,0,26,0,122
3089,24,623,0,27,0,-9
3090,28,1315,1,30,1,-5
3091,45,1132,0,28,0,-20
3092,23,1559,0,27,0,-222
3093,13,2298,0,25,1,154
3094,37,3887,0,26,0,78
3095,36,632,1,34,0,-71
3096,6,3487,1,33,0,-141
3097,23,1696,0,26,1,-50
3098,13,2857,1,33,0,398
3099,46,6588,1,28,1,658
3100,5,3667,0,23,0,-51
3101,34,2993,1,33,1,48
3102,38,1276,1,31,0,-21
3103,39,2362,1,31,1,-120
3104,7,1233,0,23,0,-24
3105,22,6242,1,30,1,-40
3106,6,1610,1,33,1,5
3107,7,869,0,24,0,-11
3108,29,827,1,34,0,-46
3109,11,4394,1,31,0,458
3110,23,2104,0,25,0,-147
3111,0,1046,1,32,0,-34
3112,31,972,0,26,0,-96
3113,2,563,0,25,0,-77
3114,43,3490,0,23,0,-28
3115,19,2610,1,29,0,281
3116,7,2946,0,27,0,197
3117,3,947,0,26,1,-47
3118,8,1101,0,28,0,-57
3119,34,3025,1,28,1,-165
3120,6,1008,1,28,0,-130
3121,25,1129,0,26,0,-353
3122,3,1168,0,28,0,13
3123,49,1857,0,24,0,-26
3124,19,1927,1,33,1,-39
3125,46,2940,0,27,0,42
3126,49,1348,1,30,1,-91
3127,23,1107,1,30,1,-266
3128,14,4016,0,27,0,615
3129,23,505,0,28,0,-259
3130,48,5016,1,29,1,1361
3131,30,642,0,26,0,-157
3132,12,1882,1,33,1,-94
3133,29,663,1,30,0,-41
3134,24,3175,1,29,1,9
3135,37,2794,1,28,1,-31
3136,30,4275,0,28,0,365
3137,23,5204,1,30,0,176
3138,36,3778,1,36,1,-75
3139,12,692,1,33,0,-96
3140,27,7394,0,27,0,612
3141,11,671,0,25,1,-23
3142,0,11340,1,29,1,-50
3143,18,3974,0,26,1,255
3144,33,1866,1,29,0,43
3145,23,6253,1,29,0,-226
3146,25,767,1,34,1,-433
3147,11,986,1,29,0,-38
3148,43,3748,0,24,0,-52
3149,45,1689,0,23,0,-66
3150,8,2558,1,33,0,813
3151,7,1484,0,26,0,-8
3152,47,2323,1,31,0,119
3153,36,1937,1,30,1,50
3154,24,2945,1,28,1,45
3155,44,589,0,22,0,5
3156,6,759,1,29,1,-115
3157,23,808,0,26,1,-210
3158,38,1569,1,31,0,-81
3159,34,2399,0,25,1,-319
3160,42,2070,1,29,0,-51
3161,46,3442,1,33,1,-45
3162,46,1077,1,32,1,-46
3163,29,2248,0,24,0,161
3164,38,3786,0,27,0,180
3165,37,1265,0,25,0,-361
3166,27,2064,1,35,1,-38
3167,28,783,1,30,1,-31
3168,10,6208,1,29,0,634
3169,1,1290,1,29,1,-55
3170,21,3997,0,23,0,-75
3171,32,2977,0,26,1,132
3172,45,2641,0,28,0,35
3173,30,3066,0,27,0,32
3174,17,3814,0,26,0,-33
3175,13,768,0,27,0,19
3176,28,767,1,36,1,-38
3177,12,1040,0,25,0,-74
3178,46,1207,0,27,0,-12
3179,45,762,1,32,1,-87
3180,29,843,0,27,0,36
3181,0,2566,1,39,1,-56
3182,49,643,0,27,0,-38
3183,3,1115,0,25,1,-41
3184,33,640,0,26,0,-138
3185,48,1848,1,32,1,-72
3186,34,1043,0,24,0,-365
3187,19,6250,0,27,0,1404
3188,27,793,0,26,1,4
3189,1,891,0,25,0,-67
3190,19,7178,1,34,1,35
3191,0,1647,1,30,1,-19
3192,2,4138,1,29,0,1114
3193,47,4563,1,30,0,29
3194,49,1072,0,25,1,-75
3195,26,6415,0,23,0,4763
3196,34,2194,1,29,0,-279
3197,6,5952,0,27,1,3613
3198,26,779,1,30,1,-56
3199,44,1009,0,28,1,7
3200,15,869,1,31,0,-24
3201,37,759,0,26,1,-356
3202,18,2124,1,31,1,633
3203,47,1544,1,34,1,-41
3204,15,3810,0,27,0,228
3205,2,3959,0,25,0,-7
3206,23,1808,1,32,0,-130
3207,38,1730,1,30,0,-99
3208,33,3120,1,28,0,568
3209,0,1552,1,30,0,-16
3210,8,1298,0,28,0,-58
3211,18,1399,0,28,0,-9
3212,14,598,0,27,0,71
3213,38,6109,1,28,0,192
3214,25,766,0,26,0,-405
3215,36,1294,0,23,0,-25
3216,31,978,0,23,1,-46
3217,31,995,1,30,1,-124
3218,8,2849,0,26,0,134
3219,24,2751,0,26,1,112
3220,9,3853,1,32,1,-35
3221,12,2504,1,32,1,397
3222,7,1295,0,26,0,-5
3223,49,922,1,33,0,-91
3224,41,1242,1,30,0,-55
3225,28,1805,0,21,1,-4
3226,7,2755,0,25,0,161
3227,14,713,1,30,1,-49
3228,40,878,0,26,0,-24
3229,15,1103,0,28,0,15
3230,30,1515,0,24,0,-29
3231,39,2374,0,27,0,45
3232,21,1231,0,20,0,-95
3233,5,574,1,28,0,-82
3234,33,1211,1,30,0,-136
3235,32,1355,1,32,1,-21
3236,11,653,1,30,1,-45
3237,37,2597,0,28,1,-173
3238,8,671,0,27,1,-87
3239,21,4039,1,35,1,-125
3240,1,2289,1,31,1,-132
3241,44,3866,0,27,0,380
3242,28,615,0,26,0,21
3243,24,1523,0,27,1,-14
3244,8,4303,1,33,1,205
3245,10,1191,1,29,0,69
3246,11,1669,0,25,0,49
3247,8,1280,1,30,0,-98
3248,6,1418,1,28,0,-79
3249,22,3245,0,22,0,-23
3250,26,3547,0,26,0,368
3251,43,6680,1,31,1,1130
3252,0,849,0,20,0,-24
3253,27,1943,1,28,1,-12
3254,8,1001,0,28,1,-64
3255,40,2963,0,27,0,125
3256,47,501,0,25,0,46
3257,41,2244,0,26,1,326
3258,35,1221,0,28,0,36
3259,31,2653,1,31,0,-40
3260,40,4272,1,33,0,-10
3261,29,3798,1,30,0,-42
3262,49,530,1,28,0,-71
3263,25,948,0,27,0,-388
3264,41,3173,0,26,1,139
3265,37,1658,1,31,1,-195
3266,20,5093,1,31,1,1351
3267,21,4764,1,31,1,-120
3268,8,5753,1,30,1,1625
3269,30,1338,0,26,0,-94
3270,4,524,1,30,1,-31
3271,7,3408,0,28,1,550
3272,13,1543,1,36,1,-73
3273,19,1281,0,23,0,-10
3274,27,5087,0,27,0,178
3275,10,1060,0,26,1,38
3276,26,7346,0,23,0,-28
3277,20,909,0,27,1,-46
3278,47,2467,0,26,0,46
3279,12,1102,1,32,1,-90
3280,8,2172,0,27,0,74
3281,27,546,1,31,0,18
3282,19,1109,0,28,0,-8
3283,42,5925,0,22,0,-33
3284,24,3226,1,30,1,482
3285,19,2584,0,28,1,173
3286,33,1513,0,25,0,-99
3287,48,985,1,31,1,-72
3288,32,896,1,34,1,-74
3289,10,554,1,32,1,-12
3290,11,3699,0,28,0,185
3291,3,7353,1,30,0,-75
3292,46,2817,1,34,1,8
3293,31,2520,0,25,0,-85
3294,34,884,1,30,1,-390
3295,0,2182,0,24,0,105
3296,13,1209,1,30,0,-63
3297,47,2027,1,31,0,105
3298,47,4581,1,29,0,3037
3299,23,1827,1,28,1,-265
3300,30,2652,1,30,1,-163
3301,10,573,1,29,0,3
3302,13,655,1,34,0,-71
3303,47,1515,1,28,1,-35
3304,35,2436,0,25,0,187
3305,11,684,1,29,1,-36
3306,25,1226,0,27,0,-366
3307,11,1990,1,30,1,-32
3308,25,731,1,30,1,-425
3309,14,1094,0,26,0,3
3310,48,1036,0,25,0,-36
3311,12,3297,0,23,0,-36
3312,16,3192,0,26,0,18
3313,27,3915,0,25,0,37
3314,9,700,0,24,0,7
3315,40,3322,1,31,1,-62
3316,24,3017,0,25,1,-17
3317,45,1261,0,27,0,-14
3318,44,2230,1,32,0,-33
3319,11,1751,1,34,1,-52
3320,9,3219,0,27,0,-27
3321,43,4749,1,36,1,-86
3322,12,3349,1,32,0,548
3323,21,1890,0,24,1,86
3324,25,1451,1,28,1,-382
3325,48,4626,0,25,0,273
3326,5,2290,1,32,1,31
3327,2,2746,0,26,0,98
3328,45,599,0,24,0,2
3329,40,3103,1,28,0,-60
3330,13,5289,1,29,1,174
3331,39,1472,1,35,1,-158
3332,22,3989,1,29,0,252
3333,29,3446,0,26,0,158
3334,13,2565,1,30,0,-63
3335,35,1240,1,29,1,-14
3336,4,1362,1,30,1,-22
3337,39,7225,1,31,1,41
3338,0,2571,0,25,1,129
3339,20,1700,1,31,1,-47
3340,15,1466,1,34,0,-32
3341,35,1828,0,26,0,50
3342,24,2464,0,23,0,1
3343,49,1335,1,29,1,17
3344,39,1560,1,30,1,-153
3345,15,1358,0,27,1,35
3346,26,2365,1,33,1,-62
3347,8,1039,0,26,0,-51
3348,33,3286,1,28,1,-147
3349,48,1647,1,30,1,-13
3350,4,5559,1,31,1,-27
3351,28,2910,0,26,0,107
3352,39,2725,1,29,1,40
3353,23,1811,1,33,1,-200
3354,18,1431,1,29,1,-100
3355,42,799,1,33,1,-39
3356,17,967,0,23,0,-14
3357,44,2058,1,34,1,-54
3358,46,3086,0,25,0,104
3359,41,802,0,28,0,-17
3360,40,8495,0,27,1,2705
3361,3,1405,1,29,0,117
3362,30,8142,1,30,1,2222
3363,4,1518,0,23,1,30
3364,7,1149,1,29,1,-1
3365,2,3242,1,29,0,530
3366,3,4133,1,28,0,108
3367,26,3947,1,29,0,62
3368,36,6299,0,27,0,1669
3369,13,2014,0,25,0,26
3370,35,4242,1,32,0,1107
3371,46,4521,0,22,0,-21
3372,12,5009,0,27,1,1508
3373,45,526,0,28,1,-39
3374,26,1532,1,36,1,-66
3375,21,963,0,27,1,-86
3376,0,4915,0,25,0,269
3377,36,502,0,26,0,-49
3378,48,2957,0,27,0,110
3379,39,702,1,34,1,-154
3380,32,2118,0,28,1,49
3381,39,3739,0,24,1,203
3382,16,2027,1,29,1,57
3383,19,1288,0,27,0,-7
3384,15,2941,0,26,1,337
3385,26,2812,1,32,0,-62
3386,22,1111,1,36,0,-44
3387,48,683,1,29,1,-32
3388,12,3681,1,30,1,-92
3389,30,798,1,32,0,-164
3390,34,1448,1,30,0,-368
3391,1,1062,0,25,0,-92
3392,19,780,1,33,1,-39
3393,8,2460,1,31,1,-99
3394,39,1185,1,29,0,-128
3395,14,2463,0,28,0,155
3396,26,2042,1,31,0,-66
3397,5,6166,1,29,1,78
3398,2,1197,1,28,0,-107
3399,34,988,0,27,0,-383
3400,40,2383,0,27,1,87
3401,1,2845,1,30,0,583
3402,5,2288,0,26,0,85
3403,1,4265,0,27,1,-55
3404,7,3976,1,28,1,829
3405,26,3963,0,25,0,46
3406,20,9267,0,26,0,1311
3407,35,731,0,26,0,33
3408,30,677,0,23,0,-150
3409,39,824,0,25,0,-138
3410,41,1754,1,28,0,-33
3411,27,729,0,26,0,78
3412,3,1829,1,31,1,-38
3413,39,3567,0,27,0,-67
3414,27,2240,1,28,1,349
3415,22,2818,0,26,0,-17
3416,35,2846,1,30,1,130
3417,22,2065,1,32,1,-36
3418,10,818,0,24,0,27
3419,19,1554,0,28,0,60
3420,28,5565,0,26,1,1744
3421,43,4867,1,28,1,46
3422,36,756,1,33,0,-67
3423,0,3910,0,27,1,149
3424,25,3171,1,37,0,-430
3425,19,753,1,30,0,23
3426,17,3173,0,25,0,581
3427,13,999,0,23,0,-37
3428,0,2452,0,25,0,30
3429,17,4427,1,29,0,1139
3430,43,3045,1,28,1,-16
3431,17,2925,1,29,1,-57
3432,0,1381,0,26,0,62
3433,2,4067,1,30,0,941
3434,15,12743,1,29,0,786
3435,1,519,1,29,1,-129
3436,15,3355,1,30,0,404
3437,33,1621,1,28,0,-145
3438,34,3147,1,29,1,239
3439,2,1242,1,28,0,219
3440,19,1869,0,24,1,122
3441,4,1594,0,26,0,30
3442,18,728,0,26,0,-74
3443,8,1238,0,26,0,-88
3444,38,2266,1,33,1,-99
3445,46,2034,1,30,1,-46
3446,12,521,1,29,1,-1
3447,38,2746,0,24,0,71
3448,17,838,1,29,0,-54
3449,26,1042,0,24,0,4
3450,35,4773,0,24,0,55
3451,4,1811,1,33,0,182
3452,39,669,1,34,0,-148
3453,16,1808,1,28,1,56
3454,34,1247,0,27,0,-325
3455,38,2037,1,29,1,393
3456,26,1897,0,23,0,-2
3457,17,682,0,27,0,-8
3458,44,1163,0,28,1,22
3459,48,1518,0,25,0,49
3460,7,6947,1,32,1,328
3461,28,2984,0,23,0,59
3462,0,3625,1,30,0,313
3463,29,6382,1,33,1,-44
3464,40,1572,1,29,0,63
3465,2,1113,0,23,0,-70
3466,30,662,1,32,1,-167
3467,16,1190,0,21,0,-12
3468,24,1640,1,29,1,-47
3469,3,2663,0,26,0,66
3470,12,2071,0,28,1,-69
3471,18,5830,1,35,0,-121
3472,16,1942,1,31,0,-30
3473,3,1136,0,26,0,-13
3474,16,1514,0,28,0,82
3475,3,2411,0,27,0,59
3476,3,2804,0,26,0,126
3477,10,2140,0,23,1,3
3478,44,1401,0,28,0,-2
3479,8,3094,0,26,0,168
3480,41,769,0,28,1,-27
3481,31,1745,1,29,0,57
3482,27,4318,1,28,1,908
3483,11,1240,0,27,1,8
3484,39,2507,1,30,1,15
3485,5,1562,0,25,1,43
3486,29,637,1,28,0,-42
3487,11,3795,1,29,0,335
